Source,Target,source_ideology,target_ideology
7055,7056,White Supremacist/Xenophobic,White Supremacist/Xenophobic
9406,7082,Jihadist,Jihadist
6178,7083,Jihadist,Jihadist
6179,7083,Jihadist,Jihadist
7094,7093,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6952,7100,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6158,7106,Jihadist,Jihadist
6140,7107,Jihadist,Jihadist
6365,7107,Jihadist,Jihadist
6412,7107,Jihadist,Jihadist
7082,7107,Jihadist,Jihadist
9406,7107,Jihadist,Jihadist
6140,7108,Jihadist,Jihadist
6365,7108,Jihadist,Jihadist
6412,7108,Jihadist,Jihadist
7082,7108,Jihadist,Jihadist
7107,7108,Jihadist,Jihadist
9406,7108,Jihadist,Jihadist
2121,7111,Jihadist,Jihadist
9234,7114,Jihadist,Jihadist
7154,7155,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7156,7155,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7157,7155,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7154,7156,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7157,7156,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7154,7157,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7163,7162,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7163,12563,White Supremacist/Xenophobic,Militia/Sovereign Citizen/Anti-Government
7162,12563,White Supremacist/Xenophobic,Militia/Sovereign Citizen/Anti-Government
9230,7173,Jihadist,Jihadist
9298,7174,Jihadist,Jihadist
9298,7175,Jihadist,Jihadist
7019,7185,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7019,7186,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7185,7186,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7019,7188,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7185,7188,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7186,7188,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3035,7193,Environmental/Animal Rights,Environmental/Animal Rights
3035,7194,Environmental/Animal Rights,Environmental/Animal Rights
7193,7194,Environmental/Animal Rights,Environmental/Animal Rights
3035,7195,Environmental/Animal Rights,Environmental/Animal Rights
7193,7195,Environmental/Animal Rights,Environmental/Animal Rights
7194,7195,Environmental/Animal Rights,Environmental/Animal Rights
3035,7196,Environmental/Animal Rights,Environmental/Animal Rights
7193,7196,Environmental/Animal Rights,Environmental/Animal Rights
7194,7196,Environmental/Animal Rights,Environmental/Animal Rights
7195,7196,Environmental/Animal Rights,Environmental/Animal Rights
3035,7197,Environmental/Animal Rights,Environmental/Animal Rights
7193,7197,Environmental/Animal Rights,Environmental/Animal Rights
7194,7197,Environmental/Animal Rights,Environmental/Animal Rights
7195,7197,Environmental/Animal Rights,Environmental/Animal Rights
7196,7197,Environmental/Animal Rights,Environmental/Animal Rights
3035,7198,Environmental/Animal Rights,Environmental/Animal Rights
7193,7198,Environmental/Animal Rights,Environmental/Animal Rights
7194,7198,Environmental/Animal Rights,Environmental/Animal Rights
7195,7198,Environmental/Animal Rights,Environmental/Animal Rights
7196,7198,Environmental/Animal Rights,Environmental/Animal Rights
7197,7198,Environmental/Animal Rights,Environmental/Animal Rights
3035,7199,Environmental/Animal Rights,Environmental/Animal Rights
7193,7199,Environmental/Animal Rights,Environmental/Animal Rights
7194,7199,Environmental/Animal Rights,Environmental/Animal Rights
7195,7199,Environmental/Animal Rights,Environmental/Animal Rights
7196,7199,Environmental/Animal Rights,Environmental/Animal Rights
7197,7199,Environmental/Animal Rights,Environmental/Animal Rights
7198,7199,Environmental/Animal Rights,Environmental/Animal Rights
3035,7200,Environmental/Animal Rights,Environmental/Animal Rights
7193,7200,Environmental/Animal Rights,Environmental/Animal Rights
7194,7200,Environmental/Animal Rights,Environmental/Animal Rights
7195,7200,Environmental/Animal Rights,Environmental/Animal Rights
7196,7200,Environmental/Animal Rights,Environmental/Animal Rights
7197,7200,Environmental/Animal Rights,Environmental/Animal Rights
7198,7200,Environmental/Animal Rights,Environmental/Animal Rights
7199,7200,Environmental/Animal Rights,Environmental/Animal Rights
3035,7201,Environmental/Animal Rights,Environmental/Animal Rights
7193,7201,Environmental/Animal Rights,Environmental/Animal Rights
7194,7201,Environmental/Animal Rights,Environmental/Animal Rights
7195,7201,Environmental/Animal Rights,Environmental/Animal Rights
7196,7201,Environmental/Animal Rights,Environmental/Animal Rights
7197,7201,Environmental/Animal Rights,Environmental/Animal Rights
7198,7201,Environmental/Animal Rights,Environmental/Animal Rights
7199,7201,Environmental/Animal Rights,Environmental/Animal Rights
7200,7201,Environmental/Animal Rights,Environmental/Animal Rights
3035,7202,Environmental/Animal Rights,Environmental/Animal Rights
7193,7202,Environmental/Animal Rights,Environmental/Animal Rights
7194,7202,Environmental/Animal Rights,Environmental/Animal Rights
7195,7202,Environmental/Animal Rights,Environmental/Animal Rights
7196,7202,Environmental/Animal Rights,Environmental/Animal Rights
7197,7202,Environmental/Animal Rights,Environmental/Animal Rights
7198,7202,Environmental/Animal Rights,Environmental/Animal Rights
7199,7202,Environmental/Animal Rights,Environmental/Animal Rights
7200,7202,Environmental/Animal Rights,Environmental/Animal Rights
7201,7202,Environmental/Animal Rights,Environmental/Animal Rights
3035,7203,Environmental/Animal Rights,Environmental/Animal Rights
7193,7203,Environmental/Animal Rights,Environmental/Animal Rights
7194,7203,Environmental/Animal Rights,Environmental/Animal Rights
7195,7203,Environmental/Animal Rights,Environmental/Animal Rights
7196,7203,Environmental/Animal Rights,Environmental/Animal Rights
7197,7203,Environmental/Animal Rights,Environmental/Animal Rights
7198,7203,Environmental/Animal Rights,Environmental/Animal Rights
7199,7203,Environmental/Animal Rights,Environmental/Animal Rights
7200,7203,Environmental/Animal Rights,Environmental/Animal Rights
7201,7203,Environmental/Animal Rights,Environmental/Animal Rights
7202,7203,Environmental/Animal Rights,Environmental/Animal Rights
3035,7204,Environmental/Animal Rights,Environmental/Animal Rights
7193,7204,Environmental/Animal Rights,Environmental/Animal Rights
7194,7204,Environmental/Animal Rights,Environmental/Animal Rights
7195,7204,Environmental/Animal Rights,Environmental/Animal Rights
7196,7204,Environmental/Animal Rights,Environmental/Animal Rights
7197,7204,Environmental/Animal Rights,Environmental/Animal Rights
7198,7204,Environmental/Animal Rights,Environmental/Animal Rights
7199,7204,Environmental/Animal Rights,Environmental/Animal Rights
7200,7204,Environmental/Animal Rights,Environmental/Animal Rights
7201,7204,Environmental/Animal Rights,Environmental/Animal Rights
7202,7204,Environmental/Animal Rights,Environmental/Animal Rights
7203,7204,Environmental/Animal Rights,Environmental/Animal Rights
3035,7205,Environmental/Animal Rights,Environmental/Animal Rights
7193,7205,Environmental/Animal Rights,Environmental/Animal Rights
7194,7205,Environmental/Animal Rights,Environmental/Animal Rights
7195,7205,Environmental/Animal Rights,Environmental/Animal Rights
7196,7205,Environmental/Animal Rights,Environmental/Animal Rights
7197,7205,Environmental/Animal Rights,Environmental/Animal Rights
7198,7205,Environmental/Animal Rights,Environmental/Animal Rights
7199,7205,Environmental/Animal Rights,Environmental/Animal Rights
7200,7205,Environmental/Animal Rights,Environmental/Animal Rights
7201,7205,Environmental/Animal Rights,Environmental/Animal Rights
7202,7205,Environmental/Animal Rights,Environmental/Animal Rights
7203,7205,Environmental/Animal Rights,Environmental/Animal Rights
7204,7205,Environmental/Animal Rights,Environmental/Animal Rights
3604,7206,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3685,7206,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3702,7206,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3604,7207,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3702,7207,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3778,7207,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3407,7208,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3778,7209,White Supremacist/Xenophobic,White Supremacist/Xenophobic
11029,7210,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3643,7210,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
11029,7211,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3643,7211,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7210,7211,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3637,7212,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3637,7213,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3637,7214,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3817,7224,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3817,7225,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7224,7225,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3817,7226,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7224,7226,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7225,7226,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3817,7227,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7224,7227,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7225,7227,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7226,7227,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3817,7228,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7224,7228,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7225,7228,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7226,7228,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7227,7228,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3817,7229,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7224,7229,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7225,7229,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7226,7229,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7227,7229,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7228,7229,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3817,7230,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7224,7230,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7225,7230,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7226,7230,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7227,7230,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7228,7230,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7229,7230,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3818,7231,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3821,7234,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3821,7235,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3821,7236,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3821,7237,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3821,7238,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3821,7240,White Supremacist/Xenophobic,White Supremacist/Xenophobic
11029,7251,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3643,7251,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7210,7251,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7211,7251,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
11029,7252,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3643,7252,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7210,7252,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7211,7252,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7251,7252,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
11029,7253,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3643,7253,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7210,7253,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7211,7253,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7251,7253,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7252,7253,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
11029,7254,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3643,7254,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7210,7254,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7211,7254,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7251,7254,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7252,7254,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7253,7254,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
11029,7255,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3643,7255,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7210,7255,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7211,7255,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7251,7255,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7252,7255,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7253,7255,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7254,7255,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
11029,7256,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3643,7256,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7210,7256,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7211,7256,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7251,7256,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7252,7256,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7253,7256,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7254,7256,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7255,7256,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3645,7257,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3660,7257,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3768,7258,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3768,7259,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7258,7259,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3768,7260,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7258,7260,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7259,7260,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
